2066,1006,50.00,2023-07-29 19:25:41,286568
2070,1011,34.40,2023-08-04 10:55:49,287882
2142,1011,5.60,2023-11-24 11:15:10,322212
2054,1012,20.00,2023-07-19 18:40:01,282707
2109,1013,25.00,2023-09-30 13:52:28,305736
2115,1014,50.00,2023-10-05 20:42:14,307130
2074,1015,50.00,2023-08-10 14:49:23,289796
2075,1015,-50.00,2023-08-10 14:52:38,NULL
2078,1015,18.28,2023-08-17 12:17:35,292069
2201,1015,10.54,2024-01-12 12:43:05,337971
2253,1015,9.84,2024-02-16 13:23:37,349451
2067,1017,20.43,2023-07-29 19:34:19,286576
2152,1018,22.03,2023-12-09 13:14:19,327044
2124,1019,31.18,2023-10-24 17:57:30,313021
2125,1019,12.90,2023-10-24 18:08:22,313026
2151,1019,5.92,2023-12-09 13:13:58,327044
2068,1020,44.08,2023-08-01 19:18:23,286994
2134,1020,5.92,2023-11-08 19:38:06,317790
2224,1021,100.00,2024-01-27 18:13:20,343299
2120,1022,25.00,2023-10-13 18:54:10,309785
2084,1023,10.00,2023-08-26 12:25:11,295432
2096,1024,36.82,2023-09-12 18:16:29,299872
2076,1026,22.90,2023-08-12 13:52:29,290809
2080,1027,12.36,2023-08-25 11:36:00,294906
2081,1027,4.30,2023-08-25 11:37:01,294920
2184,1028,30.00,2023-12-30 20:50:35,334612
2118,1034,24.19,2023-10-11 19:18:39,309073
2090,1035,25.00,2023-09-05 17:03:43,297786
2097,1036,25.00,2023-09-12 18:51:22,299860
2086,1037,24.19,2023-08-29 20:12:34,296198
2082,1038,70.09,2023-08-25 13:31:21,294938
2092,1039,38.70,2023-09-06 14:05:46,298013
2093,1040,36.71,2023-09-07 12:01:01,298261
2099,1041,10.00,2023-09-14 11:15:42,300361
2225,1045,20.00,2024-01-27 18:59:27,343212
2102,1046,1.19,2023-09-16 17:43:52,301667
2105,1047,19.67,2023-09-27 11:56:39,304445
2238,1047,19.67,2024-02-07 13:09:26,346190
2107,1048,50.00,2023-09-29 17:04:51,305289
2110,1049,41.00,2023-09-30 18:28:06,305928
2113,1051,20.00,2023-10-04 16:36:58,306654
2117,1053,48.00,2023-10-07 17:32:03,308184
2187,1055,38.70,2024-01-02 17:16:30,334849
2189,1055,11.30,2024-01-02 18:42:21,334875
2281,1056,36.01,2024-03-22 21:23:08,362407
2137,1057,26.88,2023-11-09 19:23:01,318188
2138,1057,23.12,2023-11-16 12:10:14,320011
2263,1058,30.00,2024-02-27 20:25:51,353526
2277,1059,30.00,2024-03-16 20:49:36,360694
2121,1062,40.00,2023-10-19 17:01:48,311390
2126,1063,43.00,2023-10-24 20:11:51,313083
2128,1064,44.40,2023-10-26 18:51:42,313769
2148,1064,21.50,2023-12-02 11:58:15,324771
2172,1066,50.00,2023-12-23 13:06:12,331685
2211,1067,3.23,2024-01-19 17:07:53,340258
2213,1067,15.05,2024-01-19 18:03:45,340324
2212,1068,20.00,2024-01-19 17:16:08,340260
2215,1069,29.13,2024-01-20 15:56:47,340758
2221,1069,11.45,2024-01-26 14:48:47,342320
2232,1069,9.42,2024-02-01 13:58:03,344321
2162,1070,25.00,2023-12-19 17:16:15,330046
2132,1080,36.15,2023-11-08 18:56:13,317808
2133,1080,6.45,2023-11-08 19:37:32,317846
2135,1080,7.40,2023-11-08 20:47:44,317886
2143,1084,47.30,2023-11-25 16:52:31,323093
2136,1085,25.00,2023-11-09 13:31:50,317975
2244,1091,50.00,2024-02-09 19:12:11,347334
2139,1092,25.00,2023-11-21 12:26:56,321312
2144,1093,100.00,2023-11-28 15:24:39,NULL
2180,1094,50.00,2023-12-28 19:52:44,333422
2179,1095,25.00,2023-12-28 19:52:21,333422
2178,1096,25.00,2023-12-28 19:51:59,333422
2145,1097,20.00,2023-11-30 18:20:44,324074
2146,1098,25.00,2023-11-30 19:55:02,324130
2153,1099,50.00,2023-12-09 14:18:52,327074
2147,1101,24.73,2023-12-01 20:03:14,324685
2165,1101,15.27,2023-12-20 19:18:56,330589
2256,1104,30.00,2024-02-17 20:54:30,350557
2157,1105,15.00,2023-12-14 20:36:59,328667
2245,1107,40.00,2024-02-09 19:49:31,347257
2258,1110,50.00,2024-02-22 16:54:58,351560
2154,1121,30.10,2023-12-09 16:59:45,327167
2282,1121,9.90,2024-03-23 14:25:40,362582
2223,1128,50.00,2024-01-27 15:10:44,342947
2156,1132,50.00,2023-12-14 19:42:28,328593
2164,1135,25.00,2023-12-20 18:11:15,330510
2169,1137,25.00,2023-12-22 12:45:51,331163
2188,1140,25.00,2024-01-02 18:11:19,334866
2249,1144,20.00,2024-02-14 20:28:45,348907
2174,1146,40.00,2023-12-26 20:58:48,332579
2250,1146,46.00,2024-02-14 20:53:03,348905
2265,1146,14.00,2024-02-28 20:32:25,353933
2197,1152,25.00,2024-01-06 18:59:40,336647
2186,1154,25.00,2024-01-02 14:28:08,334759
2163,1155,80.00,2023-12-19 20:25:14,330181
2241,1157,34.94,2024-02-08 18:18:33,346715
2242,1157,5.06,2024-02-08 18:21:09,346736
2207,1159,20.00,2024-01-13 12:21:50,338519
2272,1160,25.00,2024-03-06 18:09:59,356387
2271,1161,25.00,2024-03-05 12:11:02,355725
2285,1162,29.35,2024-03-27 12:25:41,363645
2267,1163,25.00,2024-03-01 16:22:26,354472
2233,1168,25.00,2024-02-01 21:03:21,344503
2209,1173,75.00,2024-01-13 18:17:24,338922
2168,1174,40.00,2023-12-21 18:45:13,330936
2222,1179,50.00,2024-01-26 19:16:21,342526
2175,1182,43.59,2023-12-27 14:02:35,332672
2234,1182,23.65,2024-02-02 12:39:42,344579
2170,1183,25.00,2023-12-23 11:16:55,331640
2260,1184,50.00,2024-02-24 16:33:43,352843
2252,1187,27.00,2024-02-15 21:01:47,349240
2183,1188,26.34,2023-12-30 15:51:43,334351
2185,1188,23.66,2024-01-02 13:45:04,334722
2173,1190,33.86,2023-12-23 17:17:08,331890
2229,1191,32.00,2024-01-31 14:13:52,343966
2247,1191,18.00,2024-02-13 13:33:30,348275
2176,1193,25.00,2023-12-27 15:57:22,332797
2283,1195,25.00,2024-03-23 18:38:19,362890
2177,1196,50.00,2023-12-28 18:32:57,333359
2181,1197,56.98,2023-12-29 11:33:05,333612
2182,1198,40.00,2023-12-29 21:23:39,334123
2190,1201,43.00,2024-01-03 16:40:43,335143
2192,1202,1.98,2024-01-04 13:03:36,335422
2196,1205,4.19,2024-01-06 15:58:01,336473
2198,1206,27.95,2024-01-09 18:00:46,336948
2227,1206,21.50,2024-01-30 19:21:21,343734
2264,1208,47.30,2024-02-28 20:06:58,353914
2255,1209,30.00,2024-02-17 19:25:41,350418
2210,1210,100.00,2024-01-18 11:37:35,339704
2237,1212,40.00,2024-02-06 19:55:32,346060
2216,1213,25.00,2024-01-20 18:06:44,340874
2220,1225,44.40,2024-01-26 12:06:59,342184
2239,1226,74.71,2024-02-07 18:39:48,346363
2288,1226,43.00,2024-03-28 18:16:50,364261
2274,1230,75.04,2024-03-09 15:24:26,357882
2231,1234,18.92,2024-02-01 12:58:45,344276
2257,1234,29.03,2024-02-22 13:37:32,351475
2248,1235,30.00,2024-02-13 15:51:06,348327
2243,1236,37.63,2024-02-08 20:55:27,346806
2284,1236,12.37,2024-03-26 20:03:16,363500
2246,1237,40.00,2024-02-10 15:33:18,347689
2273,1243,50.00,2024-03-08 18:11:18,357283
2261,1247,40.00,2024-02-24 19:28:31,353100
2287,1248,50.00,2024-03-28 16:55:22,364230
2266,1249,50.00,2024-03-01 13:20:35,354496
2270,1250,32.73,2024-03-02 12:05:12,355035
2278,1254,32.79,2024-03-20 14:39:20,361258
2276,1255,25.00,2024-03-13 14:19:36,358896
2286,1264,25.00,2024-03-27 21:15:00,363975
