640,2023-04-29 00:00:00,315.00
641,2023-05-02 00:00:00,196.00
642,2023-05-03 00:00:00,265.00
643,2023-05-04 00:00:00,407.00
644,2023-05-05 00:00:00,405.00
645,2023-05-06 00:00:00,430.00
646,2023-05-09 00:00:00,300.00
647,2023-05-10 00:00:00,265.00
648,2023-05-11 00:00:00,252.00
649,2023-05-12 00:00:00,348.00
650,2023-05-13 00:00:00,320.00
651,2023-05-16 00:00:00,213.00
652,2023-05-17 00:00:00,347.00
653,2023-05-18 00:00:00,240.00
654,2023-05-19 00:00:00,263.00
655,2023-05-20 00:00:00,455.00
656,2023-05-23 00:00:00,290.00
657,2023-05-24 00:00:00,248.00
658,2023-05-25 00:00:00,205.00
659,2023-05-26 00:00:00,407.00
660,2023-05-27 00:00:00,400.00
661,2023-05-30 00:00:00,338.00
662,2023-05-31 00:00:00,224.00
663,2023-06-01 00:00:00,270.00
664,2023-06-02 00:00:00,416.00
665,2023-06-03 00:00:00,368.00
666,2023-06-06 00:00:00,327.00
667,2023-06-07 00:00:00,260.00
668,2023-06-08 00:00:00,211.00
669,2023-06-09 00:00:00,358.00
670,2023-06-10 00:00:00,403.00
671,2023-06-13 00:00:00,252.00
672,2023-06-14 00:00:00,252.00
673,2023-06-15 00:00:00,203.00
674,2023-06-16 00:00:00,360.00
675,2023-06-17 00:00:00,443.00
676,2023-06-20 00:00:00,235.00
677,2023-06-21 00:00:00,161.00
678,2023-06-22 00:00:00,260.00
679,2023-06-23 00:00:00,401.00
680,2023-06-24 00:00:00,392.00
681,2023-06-27 00:00:00,260.00
682,2023-06-28 00:00:00,296.00
683,2023-06-29 00:00:00,270.00
684,2023-06-30 00:00:00,451.00
685,2023-07-01 00:00:00,350.00
686,2023-07-04 00:00:00,210.00
687,2023-07-05 00:00:00,405.00
688,2023-07-06 00:00:00,334.00
689,2023-07-07 00:00:00,206.00
690,2023-07-08 00:00:00,427.00
691,2023-07-11 00:00:00,332.00
692,2023-07-12 00:00:00,308.00
693,2023-07-13 00:00:00,315.00
694,2023-07-14 00:00:00,388.00
695,2023-07-15 00:00:00,420.00
696,2023-07-18 00:00:00,262.00
697,2023-07-19 00:00:00,271.00
698,2023-07-20 00:00:00,291.00
699,2023-07-21 00:00:00,278.00
700,2023-07-22 00:00:00,317.00
701,2023-07-25 00:00:00,379.00
702,2023-07-26 00:00:00,266.00
703,2023-07-27 00:00:00,207.00
704,2023-07-28 00:00:00,413.00
705,2023-07-29 00:00:00,513.00
706,2023-08-01 00:00:00,311.00
707,2023-08-02 00:00:00,326.00
708,2023-08-03 00:00:00,218.00
709,2023-08-04 00:00:00,250.00
710,2023-08-05 00:00:00,332.00
711,2023-08-08 00:00:00,273.00
712,2023-08-09 00:00:00,250.00
713,2023-08-10 00:00:00,315.00
714,2023-08-11 00:00:00,365.00
715,2023-08-12 00:00:00,444.00
716,2023-08-15 00:00:00,265.00
717,2023-08-16 00:00:00,410.00
718,2023-08-17 00:00:00,415.00
719,2023-08-18 00:00:00,429.00
720,2023-08-19 00:00:00,507.00
721,2023-08-22 00:00:00,229.00
722,2023-08-23 00:00:00,205.00
723,2023-08-24 00:00:00,246.00
724,2023-08-25 00:00:00,356.00
725,2023-08-26 00:00:00,395.00
726,2023-08-29 00:00:00,101.00
727,2023-08-30 00:00:00,56.00
728,2023-08-31 00:00:00,193.00
729,2023-09-01 00:00:00,318.00
730,2023-09-02 00:00:00,230.00
731,2023-09-05 00:00:00,181.00
732,2023-09-06 00:00:00,257.00
733,2023-09-07 00:00:00,125.00
734,2023-09-08 00:00:00,390.00
735,2023-09-09 00:00:00,232.00
736,2023-09-12 00:00:00,234.00
737,2023-09-13 00:00:00,293.00
738,2023-09-14 00:00:00,279.00
739,2023-09-15 00:00:00,412.00
